team,player,track,score
SLAY,Astro (bag),Pipe Underworld,0
SLAY,Astro (bag),Spooky Swamp,1
SLAY,Astro (bag),GBA Snow Land,1
SLAY,Astro (bag),DS Tick-Tock Clock,0
SLAY,Astro (bag),GBA Bowser Castle 2,1
SLAY,Astro (bag),Frantic Funyard,0
SLAY,Astro (bag),Pianta Shore,0
SLAY,Astro (bag),GBA Bowser Castle 4,1
SLAY,Astro (bag),Delfino Island,0
SLAY,Astro (bag),3DS Neo Bowser City,1
SLAY,Astro (bag),Big Nature City,0
Eι,CC,Anthill & Apian Apts.,15
Eι,CC,Skyline Avenue,15
Eι,CC,Shy Guy Lumber Co.,4
Eι,CC,Sandstone Cliffs,12
Eι,CC,GBA Cheep-Cheep Island,15
Eι,CC,Glacier Mine,12
Eι,CC,Garden of Dreams,15
Eι,CC,Phendrana Frostbite,4
Eι,CC,Desert Fort,3
Eι,CC,Pipe Underworld,4
Eι,CC,SNES Choco Island 2,15
Eι,CC,Castle of Time,12
Eι,Rowlet4Ever,Anthill & Apian Apts.,12
Eι,Rowlet4Ever,Skyline Avenue,12
Eι,Rowlet4Ever,Shy Guy Lumber Co.,12
Eι,Rowlet4Ever,Sandstone Cliffs,10
Eι,Rowlet4Ever,GBA Cheep-Cheep Island,12
Eι,Rowlet4Ever,Glacier Mine,15
Eι,Rowlet4Ever,Garden of Dreams,10
Eι,Rowlet4Ever,Phendrana Frostbite,8
Eι,Rowlet4Ever,Desert Fort,10
Eι,Rowlet4Ever,Pipe Underworld,10
Eι,Rowlet4Ever,SNES Choco Island 2,4
Eι,Rowlet4Ever,Castle of Time,4
Eι,Striker,Anthill & Apian Apts.,10
Eι,Striker,Skyline Avenue,3
Eι,Striker,Shy Guy Lumber Co.,15
Eι,Striker,Sandstone Cliffs,15
Eι,Striker,GBA Cheep-Cheep Island,2
Eι,Striker,Glacier Mine,8
Eι,Striker,Garden of Dreams,6
Eι,Striker,Phendrana Frostbite,3
Eι,Striker,Desert Fort,6
Eι,Striker,Pipe Underworld,2
Eι,Striker,SNES Choco Island 2,6
Eι,Striker,Castle of Time,2
Eι,EmiddlenameG,Anthill & Apian Apts.,4
Eι,EmiddlenameG,Skyline Avenue,4
Eι,EmiddlenameG,Shy Guy Lumber Co.,8
Eι,EmiddlenameG,Sandstone Cliffs,2
Eι,EmiddlenameG,GBA Cheep-Cheep Island,3
Eι,EmiddlenameG,Glacier Mine,3
Eι,EmiddlenameG,Garden of Dreams,8
Eι,EmiddlenameG,Phendrana Frostbite,6
Eι,EmiddlenameG,Desert Fort,15
Eι,EmiddlenameG,Pipe Underworld,3
Eι,EmiddlenameG,SNES Choco Island 2,12
Eι,EmiddlenameG,Castle of Time,6
Eι,Sparkster (bag),Anthill & Apian Apts.,1
Eι,Sparkster (bag),Skyline Avenue,1
Eι,Sparkster (bag),Shy Guy Lumber Co.,0
Eι,Sparkster (bag),Sandstone Cliffs,1
Eι,Sparkster (bag),GBA Cheep-Cheep Island,1
Eι,Sparkster (bag),Glacier Mine,0
Eι,Sparkster (bag),Garden of Dreams,1
Eι,Sparkster (bag),Phendrana Frostbite,1
Eι,Sparkster (bag),Desert Fort,1
Eι,Sparkster (bag),Pipe Underworld,1
Eι,Sparkster (bag),SNES Choco Island 2,1
Eι,Sparkster (bag),Castle of Time,0
fr,lord,Anthill & Apian Apts.,8
fr,lord,Skyline Avenue,10
fr,lord,Shy Guy Lumber Co.,10
fr,lord,Sandstone Cliffs,3
fr,lord,GBA Cheep-Cheep Island,10
fr,lord,Glacier Mine,10
fr,lord,Garden of Dreams,2
fr,lord,Phendrana Frostbite,12
fr,lord,Desert Fort,2
fr,lord,Pipe Underworld,12
fr,lord,SNES Choco Island 2,8
fr,lord,Castle of Time,8
fr,myles,Anthill & Apian Apts.,6
fr,myles,Skyline Avenue,8
fr,myles,Shy Guy Lumber Co.,3
fr,myles,Sandstone Cliffs,8
fr,myles,GBA Cheep-Cheep Island,4
fr,myles,Glacier Mine,2
fr,myles,Garden of Dreams,3
fr,myles,Phendrana Frostbite,10
fr,myles,Desert Fort,12
fr,myles,Pipe Underworld,6
fr,myles,SNES Choco Island 2,10
fr,myles,Castle of Time,10
fr,squirrel,Anthill & Apian Apts.,2
fr,squirrel,Skyline Avenue,2
fr,squirrel,Shy Guy Lumber Co.,6
fr,squirrel,Sandstone Cliffs,6
fr,squirrel,GBA Cheep-Cheep Island,6
fr,squirrel,Glacier Mine,4
fr,squirrel,Garden of Dreams,12
fr,squirrel,Phendrana Frostbite,15
fr,squirrel,Desert Fort,4
fr,squirrel,Pipe Underworld,8
fr,squirrel,SNES Choco Island 2,2
fr,squirrel,Castle of Time,15
fr,Orca,Anthill & Apian Apts.,3
fr,Orca,Skyline Avenue,6
fr,Orca,Shy Guy Lumber Co.,2
fr,Orca,Sandstone Cliffs,4
fr,Orca,GBA Cheep-Cheep Island,8
fr,Orca,Glacier Mine,6
fr,Orca,Garden of Dreams,4
fr,Orca,Phendrana Frostbite,2
fr,Orca,Desert Fort,8
fr,Orca,Pipe Underworld,15
fr,Orca,SNES Choco Island 2,3
fr,Orca,Castle of Time,3
fr,Ford (bag),Anthill & Apian Apts.,0
fr,Ford (bag),Skyline Avenue,0
fr,Ford (bag),Shy Guy Lumber Co.,1
fr,Ford (bag),Sandstone Cliffs,0
fr,Ford (bag),GBA Cheep-Cheep Island,0
fr,Ford (bag),Glacier Mine,1
fr,Ford (bag),Garden of Dreams,0
fr,Ford (bag),Phendrana Frostbite,0
fr,Ford (bag),Desert Fort,0
fr,Ford (bag),Pipe Underworld,0
fr,Ford (bag),SNES Choco Island 2,0
fr,Ford (bag),Castle of Time,1
SN,JakeUS,Marble Towers,4
SN,JakeUS,GBA Bowser Castle 2,10
SN,JakeUS,Desert Fort,6
SN,JakeUS,Skyline Avenue,12
SN,JakeUS,Super Sky Courtyard,8
SN,JakeUS,Wario's Climate Cataclysm,15
SN,JakeUS,Starry Cityscape,4
SN,JakeUS,Siberian Chateau,10
SN,JakeUS,GBA Bowser Castle 4,4
SN,JakeUS,Obstagoon's Palace,3
SN,JakeUS,Glimmer Express Trains,15
SN,JakeUS,Underground Sky,10
SN,Bowser498,Marble Towers,2
SN,Bowser498,GBA Bowser Castle 2,8
SN,Bowser498,Desert Fort,3
SN,Bowser498,Skyline Avenue,4
SN,Bowser498,Super Sky Courtyard,15
SN,Bowser498,Wario's Climate Cataclysm,8
SN,Bowser498,Starry Cityscape,12
SN,Bowser498,Siberian Chateau,8
SN,Bowser498,GBA Bowser Castle 4,6
SN,Bowser498,Obstagoon's Palace,15
SN,Bowser498,Glimmer Express Trains,3
SN,Bowser498,Underground Sky,12
SN,FolF,Marble Towers,8
SN,FolF,GBA Bowser Castle 2,3
SN,FolF,Desert Fort,2
SN,FolF,Skyline Avenue,6
SN,FolF,Super Sky Courtyard,10
SN,FolF,Wario's Climate Cataclysm,6
SN,FolF,Starry Cityscape,2
SN,FolF,Siberian Chateau,2
SN,FolF,GBA Bowser Castle 4,3
SN,FolF,Obstagoon's Palace,8
SN,FolF,Glimmer Express Trains,10
SN,FolF,Underground Sky,15
SN,JC,Marble Towers,3
SN,JC,GBA Bowser Castle 2,4
SN,JC,Desert Fort,4
SN,JC,Skyline Avenue,2
SN,JC,Super Sky Courtyard,12
SN,JC,Wario's Climate Cataclysm,4
SN,JC,Starry Cityscape,3
SN,JC,Siberian Chateau,6
SN,JC,GBA Bowser Castle 4,2
SN,JC,Obstagoon's Palace,12
SN,JC,Glimmer Express Trains,2
SN,JC,Underground Sky,6
SN,Silver (bag),Marble Towers,1
SN,Silver (bag),GBA Bowser Castle 2,1
SN,Silver (bag),Desert Fort,1
SN,Silver (bag),Skyline Avenue,1
SN,Silver (bag),Super Sky Courtyard,1
SN,Silver (bag),Wario's Climate Cataclysm,0
SN,Silver (bag),Starry Cityscape,0
SN,Silver (bag),Siberian Chateau,1
SN,Silver (bag),GBA Bowser Castle 4,1
SN,Silver (bag),Obstagoon's Palace,0
SN,Silver (bag),Glimmer Express Trains,1
SN,Silver (bag),Underground Sky,0
CPFG,Lochie,Marble Towers,12
CPFG,Lochie,GBA Bowser Castle 2,15
CPFG,Lochie,Desert Fort,12
CPFG,Lochie,Skyline Avenue,15
CPFG,Lochie,Super Sky Courtyard,3
CPFG,Lochie,Wario's Climate Cataclysm,10
CPFG,Lochie,Starry Cityscape,15
CPFG,Lochie,Siberian Chateau,15
CPFG,Lochie,GBA Bowser Castle 4,10
CPFG,Lochie,Obstagoon's Palace,2
CPFG,Lochie,Glimmer Express Trains,8
CPFG,Lochie,Underground Sky,2
CPFG,Leb,Marble Towers,15
CPFG,Leb,GBA Bowser Castle 2,6
CPFG,Leb,Desert Fort,15
CPFG,Leb,Skyline Avenue,3
CPFG,Leb,Super Sky Courtyard,6
CPFG,Leb,Wario's Climate Cataclysm,3
CPFG,Leb,Starry Cityscape,10
CPFG,Leb,Siberian Chateau,3
CPFG,Leb,GBA Bowser Castle 4,15
CPFG,Leb,Obstagoon's Palace,4
CPFG,Leb,Glimmer Express Trains,12
CPFG,Leb,Underground Sky,4
CPFG,Vending Machine,Marble Towers,10
CPFG,Vending Machine,GBA Bowser Castle 2,12
CPFG,Vending Machine,Desert Fort,10
CPFG,Vending Machine,Skyline Avenue,10
CPFG,Vending Machine,Super Sky Courtyard,2
CPFG,Vending Machine,Wario's Climate Cataclysm,2
CPFG,Vending Machine,Starry Cityscape,6
CPFG,Vending Machine,Siberian Chateau,12
CPFG,Vending Machine,GBA Bowser Castle 4,8
CPFG,Vending Machine,Obstagoon's Palace,6
CPFG,Vending Machine,Glimmer Express Trains,4
CPFG,Vending Machine,Underground Sky,8
CPFG,svarti,Marble Towers,6
CPFG,svarti,GBA Bowser Castle 2,2
CPFG,svarti,Desert Fort,8
CPFG,svarti,Skyline Avenue,8
CPFG,svarti,Super Sky Courtyard,4
CPFG,svarti,Wario's Climate Cataclysm,12
CPFG,svarti,Starry Cityscape,8
CPFG,svarti,Siberian Chateau,4
CPFG,svarti,GBA Bowser Castle 4,12
CPFG,svarti,Obstagoon's Palace,10
CPFG,svarti,Glimmer Express Trains,6
CPFG,svarti,Underground Sky,3
CPFG,mysterious (bag),Marble Towers,0
CPFG,mysterious (bag),GBA Bowser Castle 2,0
CPFG,mysterious (bag),Desert Fort,0
CPFG,mysterious (bag),Skyline Avenue,0
CPFG,mysterious (bag),Super Sky Courtyard,0
CPFG,mysterious (bag),Wario's Climate Cataclysm,1
CPFG,mysterious (bag),Starry Cityscape,1
CPFG,mysterious (bag),Siberian Chateau,0
CPFG,mysterious (bag),GBA Bowser Castle 4,0
CPFG,mysterious (bag),Obstagoon's Palace,1
CPFG,mysterious (bag),Glimmer Express Trains,0
CPFG,mysterious (bag),Underground Sky,1
μ's,Loen,Phendrana Frostbite,15
μ's,Loen,Rush City Run,15
μ's,Loen,Yoshi Lagoon,6
μ's,Loen,Toadette's Castle,3
μ's,Loen,Mushroom Island,4
μ's,Loen,Obstagoon's Palace,10
μ's,Loen,Toad's Temple,12
μ's,Flavian,Phendrana Frostbite,10
μ's,Flavian,Rush City Run,6
μ's,Flavian,Yoshi Lagoon,8
μ's,Flavian,Toadette's Castle,12
μ's,Flavian,Mushroom Island,15
μ's,Flavian,Obstagoon's Palace,8
μ's,Flavian,Toad's Temple,4
μ's,Dermo,Phendrana Frostbite,8
μ's,Dermo,Rush City Run,2
μ's,Dermo,Yoshi Lagoon,15
μ's,Dermo,Toadette's Castle,4
μ's,Dermo,Mushroom Island,10
μ's,Dermo,Obstagoon's Palace,6
μ's,Dermo,Toad's Temple,15
μ's,rintirement era,Phendrana Frostbite,2
μ's,rintirement era,Rush City Run,10
μ's,rintirement era,Yoshi Lagoon,3
μ's,rintirement era,Toadette's Castle,6
μ's,rintirement era,Mushroom Island,3
μ's,rintirement era,Obstagoon's Palace,2
μ's,rintirement era,Toad's Temple,3
μ's,Loocas (bag),Phendrana Frostbite,0
μ's,Loocas (bag),Rush City Run,0
μ's,Loocas (bag),Yoshi Lagoon,0
μ's,Loocas (bag),Toadette's Castle,0
μ's,Loocas (bag),Mushroom Island,0
μ's,Loocas (bag),Obstagoon's Palace,0
μ's,Loocas (bag),Toad's Temple,1
[80],Wolfpack,Phendrana Frostbite,3
[80],Wolfpack,Rush City Run,4
[80],Wolfpack,Yoshi Lagoon,12
[80],Wolfpack,Toadette's Castle,15
[80],Wolfpack,Mushroom Island,8
[80],Wolfpack,Obstagoon's Palace,15
[80],Wolfpack,Toad's Temple,10
[80],GAMT Eric,Phendrana Frostbite,4
[80],GAMT Eric,Rush City Run,12
[80],GAMT Eric,Yoshi Lagoon,10
[80],GAMT Eric,Toadette's Castle,2
[80],GAMT Eric,Mushroom Island,12
[80],GAMT Eric,Obstagoon's Palace,4
[80],GAMT Eric,Toad's Temple,8
[80],TigerClamory,Phendrana Frostbite,12
[80],TigerClamory,Rush City Run,3
[80],TigerClamory,Yoshi Lagoon,2
[80],TigerClamory,Toadette's Castle,10
[80],TigerClamory,Mushroom Island,2
[80],TigerClamory,Obstagoon's Palace,12
[80],TigerClamory,Toad's Temple,2
[80],GalDen,Phendrana Frostbite,6
[80],GalDen,Rush City Run,8
[80],GalDen,Yoshi Lagoon,4
[80],GalDen,Toadette's Castle,8
[80],GalDen,Mushroom Island,6
[80],GalDen,Obstagoon's Palace,3
[80],GalDen,Toad's Temple,6
[80],Masako,Phendrana Frostbite,12
[80],Masako,Rush City Run,3
[80],Masako,Yoshi Lagoon,3
[80],Masako,Toadette's Castle,3
[80],Masako (bag),Mushroom Island,0
[80],Masako (bag),Obstagoon's Palace,0
[80],Masako (bag),Toad's Temple,0
[80],Lawrence (bag),Phendrana Frostbite,1
[80],Lawrence (bag),Rush City Run,1
[80],Lawrence (bag),Yoshi Lagoon,1
[80],Lawrence (bag),Toadette's Castle,1
[80],Lawrence (bag),Mushroom Island,1
[80],Lawrence (bag),Obstagoon's Palace,1
[80],Lawrence (bag),Toad's Temple,0
FIB,azuki,Glimmer Express Trains,8
FIB,azuki,Delfino Island,8
FIB,azuki,Marble Towers,10
FIB,azuki,GBA Lakeside Park,15
FIB,azuki,Alpine Peak,15
FIB,azuki,GBA Snow Land,8
FIB,azuki,Christmas Court,15
FIB,azuki,Big Nature City,8
FIB,azuki,Strobenz Desert Illusion,12
FIB,azuki,DS Wario Stadium,4
FIB,azuki,Christmas Court,4
FIB,azuki,Starry Cityscape,15
FIB,Festek,Glimmer Express Trains,12
FIB,Festek,Delfino Island,3
FIB,Festek,Marble Towers,8
FIB,Festek,GBA Lakeside Park,10
FIB,Festek,Alpine Peak,8
FIB,Festek,GBA Snow Land,6
FIB,Festek,Christmas Court,10
FIB,Festek,Big Nature City,12
FIB,Festek,Strobenz Desert Illusion,15
FIB,Festek,DS Wario Stadium,10
FIB,Festek,Christmas Court,6
FIB,Festek,Starry Cityscape,12
FIB,Cow Jah,Glimmer Express Trains,10
FIB,Cow Jah,Delfino Island,10
FIB,Cow Jah,Marble Towers,15
FIB,Cow Jah,GBA Lakeside Park,4
FIB,Cow Jah,Alpine Peak,10
FIB,Cow Jah,GBA Snow Land,4
FIB,Cow Jah,Christmas Court,6
FIB,Cow Jah,Big Nature City,10
FIB,Cow Jah,Strobenz Desert Illusion,10
FIB,Cow Jah,DS Wario Stadium,3
FIB,Cow Jah,Christmas Court,8
FIB,Cow Jah,Starry Cityscape,10
FIB,Jasonwhy,Glimmer Express Trains,6
FIB,Jasonwhy,Delfino Island,4
FIB,Jasonwhy,Marble Towers,6
FIB,Jasonwhy,GBA Lakeside Park,8
FIB,Jasonwhy,Alpine Peak,4
FIB,Jasonwhy,GBA Snow Land,12
FIB,Jasonwhy,Christmas Court,4
FIB,Jasonwhy,Big Nature City,3
FIB,Jasonwhy,Strobenz Desert Illusion,2
FIB,Jasonwhy,DS Wario Stadium,2
FIB,Jasonwhy,Christmas Court,3
FIB,Jasonwhy,Starry Cityscape,2
FIB,callum (bag),Glimmer Express Trains,1
FIB,callum (bag),Delfino Island,1
FIB,callum (bag),Marble Towers,1
FIB,callum (bag),GBA Lakeside Park,1
FIB,callum (bag),Alpine Peak,1
FIB,callum (bag),GBA Snow Land,0
FIB,callum (bag),Christmas Court,0
FIB,callum (bag),Big Nature City,0
FIB,callum (bag),Strobenz Desert Illusion,0
FIB,callum (bag),DS Wario Stadium,0
FIB,callum (bag),Christmas Court,0
FIB,callum (bag),Starry Cityscape,1
[80],TigerClamory,Glimmer Express Trains,15
[80],TigerClamory,Delfino Island,15
[80],TigerClamory,Marble Towers,12
[80],TigerClamory,GBA Lakeside Park,6
[80],TigerClamory,Alpine Peak,12
[80],TigerClamory,GBA Snow Land,10
[80],TigerClamory,Christmas Court,8
[80],TigerClamory,Big Nature City,6
[80],TigerClamory,Strobenz Desert Illusion,3
[80],TigerClamory,DS Wario Stadium,6
[80],TigerClamory,Christmas Court,15
[80],TigerClamory,Starry Cityscape,8
[80],GAMT Eric,Glimmer Express Trains,2
[80],GAMT Eric,Delfino Island,6
[80],GAMT Eric,Marble Towers,3
[80],GAMT Eric,GBA Lakeside Park,12
[80],GAMT Eric,Alpine Peak,3
[80],GAMT Eric,GBA Snow Land,15
[80],GAMT Eric,Christmas Court,12
[80],GAMT Eric,Big Nature City,15
[80],GAMT Eric,Strobenz Desert Illusion,6
[80],GAMT Eric,DS Wario Stadium,8
[80],GAMT Eric,Christmas Court,12
[80],GAMT Eric,Starry Cityscape,3
[80],Froy,Glimmer Express Trains,4
[80],Froy,Delfino Island,12
[80],Froy,Marble Towers,2
[80],Froy,GBA Lakeside Park,2
[80],Froy,Alpine Peak,2
[80],Froy,GBA Snow Land,3
[80],Froy,Christmas Court,3
[80],Froy,Big Nature City,4
[80],Froy,Strobenz Desert Illusion,8
[80],Froy,DS Wario Stadium,15
[80],Froy,Christmas Court,2
[80],Froy,Starry Cityscape,6
[80],Masako (bag),Glimmer Express Trains,0
[80],Masako (bag),Delfino Island,0
[80],Masako (bag),Marble Towers,0
[80],Masako (bag),GBA Lakeside Park,0
[80],Masako,Alpine Peak,6
[80],Masako (bag),GBA Snow Land,1
[80],Masako (bag),Christmas Court,1
[80],Masako,Big Nature City,2
[80],Masako,Strobenz Desert Illusion,4
[80],Masako,DS Wario Stadium,12
[80],Masako,Christmas Court,10
[80],Masako,Starry Cityscape,4
[80],Lawrence,Glimmer Express Trains,3
[80],Lawrence,Delfino Island,2
[80],Lawrence,Marble Towers,4
[80],Lawrence,GBA Lakeside Park,3
[80],Lawrence (bag),Alpine Peak,0
[80],Lawrence,GBA Snow Land,2
[80],Lawrence,Christmas Court,2
[80],Lawrence (bag),Big Nature City,1
[80],Lawrence (bag),Strobenz Desert Illusion,1
[80],Lawrence (bag),DS Wario Stadium,1
[80],Lawrence (bag),Christmas Court,1
[80],Lawrence (bag),Starry Cityscape,0
[80],cheesebait,Glimmer Express Trains,3
[80],cheesebait,Delfino Island,2
[80],cheesebait,Marble Towers,4
[80],cheesebait,GBA Lakeside Park,3
[80],cheesebait (bag),Alpine Peak,0
[80],cheesebait,GBA Snow Land,2
[80],cheesebait,Christmas Court,2
[80],cheesebait,Big Nature City,3
[80],cheesebait (bag),Strobenz Desert Illusion,0
[80],cheesebait (bag),DS Wario Stadium,0
[80],cheesebait (bag),Christmas Court,0
[80],cheesebait (bag),Starry Cityscape,0
SLAY,lsuth,Fort Francis,4
SLAY,lsuth,Frantic Funyard,12
SLAY,lsuth,Midnight Museum,12
SLAY,lsuth,Pipe Underworld,6
SLAY,lsuth,The Great Apple War,15
SLAY,lsuth,Festival Town,10
SLAY,lsuth,Crystal Plains,12
SLAY,lsuth,Mushroom Peaks,10
SLAY,lsuth,Siberian Chateau,6
SLAY,lsuth,Aquadrom Stage,10
SLAY,lsuth,Dark Matter Shrine,6
SLAY,lsuth,Superstar Dystopia,10
SLAY,Dots,Fort Francis,2
SLAY,Dots,Frantic Funyard,4
SLAY,Dots,Midnight Museum,15
SLAY,Dots,Pipe Underworld,12
SLAY,Dots,The Great Apple War,12
SLAY,Dots,Festival Town,6
SLAY,Dots,Crystal Plains,6
SLAY,Dots,Mushroom Peaks,8
SLAY,Dots,Siberian Chateau,4
SLAY,Dots,Aquadrom Stage,12
SLAY,Dots,Dark Matter Shrine,15
SLAY,Dots,Superstar Dystopia,15
SLAY,Mystique,Fort Francis,8
SLAY,Mystique,Frantic Funyard,15
SLAY,Mystique,Midnight Museum,3
SLAY,Mystique,Pipe Underworld,3
SLAY,Mystique,The Great Apple War,4
SLAY,Mystique,Festival Town,15
SLAY,Mystique,Crystal Plains,3
SLAY,Mystique,Mushroom Peaks,12
SLAY,Mystique,Siberian Chateau,10
SLAY,Mystique,Aquadrom Stage,4
SLAY,Mystique,Dark Matter Shrine,2
SLAY,Mystique,Superstar Dystopia,4
SLAY,Keagan,Fort Francis,6
SLAY,Keagan,Frantic Funyard,3
SLAY,Keagan,Midnight Museum,4
SLAY,Keagan,Pipe Underworld,4
SLAY,Keagan,The Great Apple War,2
SLAY,Keagan,Festival Town,8
SLAY,Keagan,Crystal Plains,8
SLAY,Keagan,Mushroom Peaks,6
SLAY,Keagan,Siberian Chateau,15
SLAY,Keagan,Aquadrom Stage,8
SLAY,Keagan,Dark Matter Shrine,4
SLAY,Keagan,Superstar Dystopia,3
SLAY,JT (bag),Fort Francis,0
SLAY,JT (bag),Frantic Funyard,0
SLAY,JT (bag),Midnight Museum,1
SLAY,JT (bag),Pipe Underworld,0
SLAY,JT (bag),The Great Apple War,0
SLAY,JT (bag),Festival Town,0
SLAY,JT (bag),Crystal Plains,0
SLAY,JT (bag),Mushroom Peaks,1
SLAY,JT (bag),Siberian Chateau,1
SLAY,JT (bag),Aquadrom Stage,1
SLAY,JT (bag),Dark Matter Shrine,0
SLAY,JT (bag),Superstar Dystopia,0
Eι,Striker,Fort Francis,15
Eι,Striker,Frantic Funyard,6
Eι,Striker,Midnight Museum,8
Eι,Striker,Pipe Underworld,10
Eι,Striker,The Great Apple War,10
Eι,Striker,Festival Town,12
Eι,Striker,Crystal Plains,15
Eι,Striker,Mushroom Peaks,3
Eι,Striker,Siberian Chateau,3
Eι,Striker,Aquadrom Stage,15
Eι,Striker,Dark Matter Shrine,10
Eι,Striker,Superstar Dystopia,2
Eι,EmiddlenameG,Fort Francis,12
Eι,EmiddlenameG,Frantic Funyard,8
Eι,EmiddlenameG,Midnight Museum,6
Eι,EmiddlenameG,Pipe Underworld,2
Eι,EmiddlenameG,The Great Apple War,6
Eι,EmiddlenameG,Festival Town,2
Eι,EmiddlenameG,Crystal Plains,10
Eι,EmiddlenameG,Mushroom Peaks,15
Eι,EmiddlenameG,Siberian Chateau,12
Eι,EmiddlenameG,Aquadrom Stage,3
Eι,EmiddlenameG,Dark Matter Shrine,12
Eι,EmiddlenameG,Superstar Dystopia,12
Eι,Yuto,Fort Francis,10
Eι,Yuto,Frantic Funyard,10
Eι,Yuto,Midnight Museum,2
Eι,Yuto,Pipe Underworld,8
Eι,Yuto,The Great Apple War,3
Eι,Yuto,Festival Town,3
Eι,Yuto,Crystal Plains,4
Eι,Yuto,Mushroom Peaks,2
Eι,Yuto,Siberian Chateau,8
Eι,Yuto,Aquadrom Stage,6
Eι,Yuto,Dark Matter Shrine,8
Eι,Yuto,Superstar Dystopia,8
Eι,Rowlet4Ever,Fort Francis,3
Eι,Rowlet4Ever,Frantic Funyard,2
Eι,Rowlet4Ever,Midnight Museum,10
Eι,Rowlet4Ever,Pipe Underworld,15
Eι,Rowlet4Ever,The Great Apple War,8
Eι,Rowlet4Ever,Festival Town,4
Eι,Rowlet4Ever,Crystal Plains,2
Eι,Rowlet4Ever,Mushroom Peaks,4
Eι,Rowlet4Ever,Siberian Chateau,2
Eι,Rowlet4Ever,Aquadrom Stage,2
Eι,Rowlet4Ever,Dark Matter Shrine,3
Eι,Rowlet4Ever,Superstar Dystopia,6
Eι,Spade,Fort Francis,10
Eι,Spade,Frantic Funyard,10
Eι,Spade,Midnight Museum,2
Eι,Spade,Pipe Underworld,8
Eι,Spade,The Great Apple War,3
Eι,Spade,Festival Town,3
Eι,Spade,Crystal Plains,4
Eι,Spade,Mushroom Peaks,2
Eι,Spade (bag),Siberian Chateau,0
Eι,Spade (bag),Aquadrom Stage,0
Eι,Spade (bag),Dark Matter Shrine,0
Eι,Spade (bag),Superstar Dystopia,0
Eι,Sparkster (bag),Fort Francis,1
Eι,Sparkster (bag),Frantic Funyard,1
Eι,Sparkster (bag),Midnight Museum,0
Eι,Sparkster (bag),Pipe Underworld,1
Eι,Sparkster (bag),The Great Apple War,1
Eι,Sparkster (bag),Festival Town,1
Eι,Sparkster (bag),Crystal Plains,1
Eι,Sparkster (bag),Mushroom Peaks,0
Eι,Sparkster (bag),Siberian Chateau,0
Eι,Sparkster (bag),Aquadrom Stage,0
Eι,Sparkster (bag),Dark Matter Shrine,1
Eι,Sparkster (bag),Superstar Dystopia,1
μ's,Flavian,Crystal Dungeon,10
μ's,Flavian,Super Sky Courtyard,12
μ's,Flavian,Wario's Climate Cataclysm,6
μ's,Flavian,GBA Lakeside Park,12
μ's,Flavian,Marble Towers,15
μ's,Flavian,Rush City Run,3
μ's,Flavian,Sandy Clocktower,6
μ's,Flavian,Lava Road,15
μ's,Flavian,Toadette's Castle,12
μ's,Flavian,Underground Sky,10
μ's,Flavian,Mushroom Island,8
μ's,Flavian,Yoshi Lagoon,4
μ's,Loen,Crystal Dungeon,15
μ's,Loen,Super Sky Courtyard,3
μ's,Loen,Wario's Climate Cataclysm,2
μ's,Loen,GBA Lakeside Park,8
μ's,Loen,Marble Towers,12
μ's,Loen,Rush City Run,2
μ's,Loen,Sandy Clocktower,8
μ's,Loen,Lava Road,12
μ's,Loen,Toadette's Castle,6
μ's,Loen,Underground Sky,4
μ's,Loen,Mushroom Island,10
μ's,Loen,Yoshi Lagoon,10
μ's,Mooray,Crystal Dungeon,12
μ's,Mooray,Super Sky Courtyard,10
μ's,Mooray,Wario's Climate Cataclysm,10
μ's,Mooray,GBA Lakeside Park,4
μ's,Mooray,Marble Towers,2
μ's,Mooray,Rush City Run,8
μ's,Mooray,Sandy Clocktower,10
μ's,Mooray,Lava Road,3
μ's,Mooray,Toadette's Castle,8
μ's,Mooray,Underground Sky,6
μ's,Mooray,Mushroom Island,12
μ's,Mooray,Yoshi Lagoon,3
μ's,Dermo,Crystal Dungeon,6
μ's,Dermo,Super Sky Courtyard,15
μ's,Dermo,Wario's Climate Cataclysm,3
μ's,Dermo,GBA Lakeside Park,3
μ's,Dermo,Marble Towers,8
μ's,Dermo,Rush City Run,6
μ's,Dermo,Sandy Clocktower,3
μ's,Dermo,Lava Road,6
μ's,Dermo,Toadette's Castle,10
μ's,Dermo,Underground Sky,3
μ's,Dermo,Mushroom Island,6
μ's,Dermo,Yoshi Lagoon,15
μ's,Loocas (bag),Crystal Dungeon,0
μ's,Loocas (bag),Super Sky Courtyard,1
μ's,Loocas (bag),Wario's Climate Cataclysm,1
μ's,Loocas (bag),GBA Lakeside Park,1
μ's,Loocas (bag),Marble Towers,1
μ's,Loocas (bag),Rush City Run,0
μ's,Loocas (bag),Sandy Clocktower,0
μ's,Loocas (bag),Lava Road,1
μ's,Loocas (bag),Toadette's Castle,0
μ's,Loocas (bag),Underground Sky,0
μ's,Loocas (bag),Mushroom Island,1
μ's,Loocas (bag),Yoshi Lagoon,1
SN,JakeUS,Crystal Dungeon,3
SN,JakeUS,Super Sky Courtyard,8
SN,JakeUS,Wario's Climate Cataclysm,15
SN,JakeUS,GBA Lakeside Park,10
SN,JakeUS,Marble Towers,6
SN,JakeUS,Rush City Run,10
SN,JakeUS,Sandy Clocktower,4
SN,JakeUS,Lava Road,8
SN,JakeUS,Toadette's Castle,15
