team,player,track,score
6c,Stubbz,Garden of Dreams,15
6c,Jonny (bag),N64 Rainbow Road,0
6c,Jonny (bag),Infernal Pipeyard,0
6c,Jonny (bag),Strobenz Desert Illusion,1
6c,Jonny (bag),Lava Lake,0
6c,Jonny (bag),Desert Fort,0
6c,Jonny (bag),Starry Cityscape,0
6c,Jonny (bag),Hell Pyramid,0
6c,Jonny (bag),Color Wonderland,0
6c,Jonny (bag),Super Sky Courtyard,0
6c,Jonny (bag),Pipe Underworld,0
6c,Jonny (bag),Shy Guy Lumber Co.,1
6c,Jonny (bag),Garden of Dreams,1
Flag,Lawrence,N64 Rainbow Road,6
Flag,Lawrence,Infernal Pipeyard,15
Flag,Lawrence,Strobenz Desert Illusion,10
Flag,Lawrence,Lava Lake,10
Flag,Lawrence,Desert Fort,2
Flag,Lawrence,Starry Cityscape,10
Flag,Lawrence,Hell Pyramid,3
Flag,Lawrence,Color Wonderland,8
Flag,Lawrence,Super Sky Courtyard,8
Flag,Lawrence,Pipe Underworld,12
Flag,Lawrence,Shy Guy Lumber Co.,6
Flag,Lawrence,Garden of Dreams,6
Flag,Canton,N64 Rainbow Road,2
Flag,Canton,Infernal Pipeyard,4
Flag,Canton,Strobenz Desert Illusion,8
Flag,Canton,Lava Lake,6
Flag,Canton,Desert Fort,12
Flag,Canton,Starry Cityscape,2
Flag,Canton,Hell Pyramid,10
Flag,Canton,Color Wonderland,2
Flag,Canton,Super Sky Courtyard,12
Flag,Canton,Pipe Underworld,6
Flag,Canton,Shy Guy Lumber Co.,8
Flag,Canton,Garden of Dreams,2
Flag,Silver,N64 Rainbow Road,4
Flag,Silver,Infernal Pipeyard,2
Flag,Silver,Strobenz Desert Illusion,2
Flag,Silver,Lava Lake,3
Flag,Silver,Desert Fort,4
Flag,Silver,Starry Cityscape,4
Flag,Silver,Hell Pyramid,2
Flag,Silver,Color Wonderland,4
Flag,Silver,Super Sky Courtyard,15
Flag,Silver,Pipe Underworld,8
Flag,Silver,Shy Guy Lumber Co.,4
Flag,Silver,Garden of Dreams,10
Flag,Malware,N64 Rainbow Road,3
Flag,Malware,Infernal Pipeyard,3
Flag,Malware,Strobenz Desert Illusion,6
Flag,Malware,Lava Lake,8
Flag,Malware,Desert Fort,3
Flag,Malware,Starry Cityscape,6
Flag,Malware,Hell Pyramid,4
Flag,Malware,Color Wonderland,3
Flag,Malware,Super Sky Courtyard,4
Flag,Malware,Pipe Underworld,3
Flag,Malware,Shy Guy Lumber Co.,2
Flag,Malware,Garden of Dreams,3
Flag,Masako (bag),N64 Rainbow Road,1
Flag,Masako (bag),Infernal Pipeyard,1
Flag,Masako (bag),Strobenz Desert Illusion,0
Flag,Masako (bag),Lava Lake,1
Flag,Masako (bag),Desert Fort,1
Flag,Masako (bag),Starry Cityscape,1
Flag,Masako (bag),Hell Pyramid,1
Flag,Masako (bag),Color Wonderland,1
Flag,Masako (bag),Super Sky Courtyard,1
Flag,Masako (bag),Pipe Underworld,1
Flag,Masako (bag),Shy Guy Lumber Co.,0
Flag,Masako (bag),Garden of Dreams,0
Za,Trevor,Mansion of Madness,2
Za,Trevor,DS Airship Fortress,4
Za,Trevor,Halogen Highway,12
Za,Trevor,Aqua Dungeon,10
Za,Trevor,Castle of Time,10
Za,Trevor,Obstagoon's Palace,10
Za,Trevor,Infernal Pipeyard,3
Za,Trevor,DS Waluigi Pinball,12
Za,Trevor,Wicked Woods,15
Za,Trevor,Yoshi Lagoon,12
Za,Trevor,Tropical Factory,15
Za,Trevor,Bluster Blob Bluff,10
Za,Sparkster,Mansion of Madness,10
Za,Sparkster,DS Airship Fortress,6
Za,Sparkster,Halogen Highway,10
Za,Sparkster,Aqua Dungeon,2
Za,Sparkster,Castle of Time,15
Za,Sparkster,Obstagoon's Palace,6
Za,Sparkster,Infernal Pipeyard,6
Za,Sparkster,DS Waluigi Pinball,6
Za,Sparkster,Wicked Woods,6
Za,Sparkster,Yoshi Lagoon,8
Za,Sparkster,Tropical Factory,10
Za,Sparkster,Bluster Blob Bluff,3
Za,mike,Mansion of Madness,12
Za,mike,DS Airship Fortress,3
Za,mike,Halogen Highway,3
Za,mike,Aqua Dungeon,6
Za,mike,Castle of Time,8
Za,mike,Obstagoon's Palace,15
Za,mike,Infernal Pipeyard,2
Za,mike,DS Waluigi Pinball,8
Za,mike,Wicked Woods,2
Za,mike,Yoshi Lagoon,15
Za,mike,Tropical Factory,6
Za,mike,Bluster Blob Bluff,6
Za,Helia,Mansion of Madness,6
Za,Helia,DS Airship Fortress,10
Za,Helia,Halogen Highway,6
Za,Helia,Aqua Dungeon,12
Za,Helia,Castle of Time,6
Za,Helia,Obstagoon's Palace,4
Za,Helia,Infernal Pipeyard,4
Za,Helia,DS Waluigi Pinball,10
Za,Helia,Wicked Woods,10
Za,Helia,Yoshi Lagoon,3
Za,Helia,Tropical Factory,4
Za,Helia,Bluster Blob Bluff,4
Za,Striker (bag),Mansion of Madness,0
Za,Striker (bag),DS Airship Fortress,1
Za,Striker (bag),Halogen Highway,1
Za,Striker (bag),Aqua Dungeon,1
Za,Striker (bag),Castle of Time,1
Za,Striker (bag),Obstagoon's Palace,1
Za,Striker (bag),Infernal Pipeyard,1
Za,Striker (bag),DS Waluigi Pinball,1
Za,Striker (bag),Wicked Woods,1
Za,Striker (bag),Yoshi Lagoon,1
Za,Striker (bag),Tropical Factory,1
Za,Striker (bag),Bluster Blob Bluff,1
Mi,Jack,Mansion of Madness,4
Mi,Jack,DS Airship Fortress,12
Mi,Jack,Halogen Highway,2
Mi,Jack,Aqua Dungeon,15
Mi,Jack,Castle of Time,4
Mi,Jack,Obstagoon's Palace,8
Mi,Jack,Infernal Pipeyard,12
Mi,Jack,DS Waluigi Pinball,15
Mi,Jack,Wicked Woods,8
Mi,Jack,Yoshi Lagoon,4
Mi,Jack,Tropical Factory,8
Mi,Jack,Bluster Blob Bluff,8
Mi,abell,Mansion of Madness,3
Mi,abell,DS Airship Fortress,8
Mi,abell,Halogen Highway,15
Mi,abell,Aqua Dungeon,8
Mi,abell,Castle of Time,3
Mi,abell,Obstagoon's Palace,12
Mi,abell,Infernal Pipeyard,15
Mi,abell,DS Waluigi Pinball,4
Mi,abell,Wicked Woods,12
Mi,abell,Yoshi Lagoon,2
Mi,abell,Tropical Factory,3
Mi,abell,Bluster Blob Bluff,15
Mi,winter,Mansion of Madness,15
Mi,winter,DS Airship Fortress,15
Mi,winter,Halogen Highway,4
Mi,winter,Aqua Dungeon,4
Mi,winter,Castle of Time,2
Mi,winter,Obstagoon's Palace,2
Mi,winter,Infernal Pipeyard,8
Mi,winter,DS Waluigi Pinball,3
Mi,winter,Wicked Woods,3
Mi,winter,Yoshi Lagoon,10
Mi,winter,Tropical Factory,12
Mi,winter,Bluster Blob Bluff,2
Mi,Tectrox,Mansion of Madness,8
Mi,Tectrox,DS Airship Fortress,2
Mi,Tectrox,Halogen Highway,8
Mi,Tectrox,Aqua Dungeon,3
Mi,Tectrox,Castle of Time,12
Mi,Tectrox,Obstagoon's Palace,3
Mi,Tectrox,Infernal Pipeyard,10
Mi,Tectrox,DS Waluigi Pinball,2
Mi,Tectrox,Wicked Woods,4
Mi,Tectrox,Yoshi Lagoon,6
Mi,Tectrox,Tropical Factory,2
Mi,Tectrox,Bluster Blob Bluff,12
Mi,Lewis,Mansion of Madness,8
Mi,Lewis,DS Airship Fortress,2
Mi,Lewis,Halogen Highway,8
Mi,Lewis,Aqua Dungeon,3
Mi,Lewis,Castle of Time,12
Mi,Lewis,Obstagoon's Palace,3
Mi,Lewis,Infernal Pipeyard,3
Mi,Lewis,DS Waluigi Pinball,3
Mi,Lewis (bag),Wicked Woods,0
Mi,Lewis (bag),Yoshi Lagoon,0
Mi,Lewis (bag),Tropical Factory,0
Mi,Lewis (bag),Bluster Blob Bluff,0
Mi,miiwii (bag),Mansion of Madness,1
Mi,miiwii (bag),DS Airship Fortress,0
Mi,miiwii (bag),Halogen Highway,0
Mi,miiwii (bag),Aqua Dungeon,0
Mi,miiwii (bag),Castle of Time,0
Mi,miiwii (bag),Obstagoon's Palace,0
Mi,miiwii (bag),Infernal Pipeyard,0
Mi,miiwii (bag),DS Waluigi Pinball,0
Mi,miiwii (bag),Wicked Woods,0
Mi,miiwii (bag),Yoshi Lagoon,0
Mi,miiwii (bag),Tropical Factory,0
Mi,miiwii (bag),Bluster Blob Bluff,0
sts,Bally,Marble Towers,6
sts,Bally,Wetland Woods,8
sts,Bally,Mansion of Madness,10
sts,Bally,Desert Fort,10
sts,Bally,Sandstone Cliffs,12
sts,Bally,Forest Creek,10
sts,Bally,3DS Bowser's Castle,4
sts,Bally,Amanita Abyss,8
sts,Bally,3DS Rosalina's Ice World,10
sts,Bally,The Rabbit Hole,8
sts,Bally,Skyline Avenue,6
sts,Bally,Rainbow Road: Solar Edition,10
sts,Loocas,Marble Towers,10
sts,Loocas,Wetland Woods,3
sts,Loocas,Mansion of Madness,15
sts,Loocas,Desert Fort,3
sts,Loocas,Sandstone Cliffs,4
sts,Loocas,Forest Creek,2
sts,Loocas,3DS Bowser's Castle,15
sts,Loocas,Amanita Abyss,12
sts,Loocas,3DS Rosalina's Ice World,3
sts,Loocas,The Rabbit Hole,4
sts,Loocas,Skyline Avenue,15
sts,Loocas,Rainbow Road: Solar Edition,15
sts,gakpo,Marble Towers,8
sts,gakpo,Wetland Woods,6
sts,gakpo,Mansion of Madness,3
sts,gakpo,Desert Fort,2
sts,gakpo,Sandstone Cliffs,15
sts,gakpo,Forest Creek,4
sts,gakpo,3DS Bowser's Castle,12
sts,gakpo,Amanita Abyss,3
sts,gakpo,3DS Rosalina's Ice World,8
sts,gakpo,The Rabbit Hole,2
sts,gakpo,Skyline Avenue,8
sts,gakpo,Rainbow Road: Solar Edition,12
sts,JP,Marble Towers,3
sts,JP,Wetland Woods,15
sts,JP,Mansion of Madness,2
sts,JP,Desert Fort,8
sts,JP,Sandstone Cliffs,6
sts,JP,Forest Creek,3
sts,JP,3DS Bowser's Castle,10
sts,JP,Amanita Abyss,2
sts,JP,3DS Rosalina's Ice World,15
sts,JP,The Rabbit Hole,6
sts,JP,Skyline Avenue,4
sts,JP,Rainbow Road: Solar Edition,3
sts,JC (bag),Marble Towers,0
sts,JC (bag),Wetland Woods,1
sts,JC (bag),Mansion of Madness,0
sts,JC (bag),Desert Fort,0
sts,JC (bag),Sandstone Cliffs,1
sts,JC (bag),Forest Creek,1
sts,JC (bag),3DS Bowser's Castle,1
sts,JC (bag),Amanita Abyss,1
sts,JC (bag),3DS Rosalina's Ice World,0
sts,JC (bag),The Rabbit Hole,0
sts,JC (bag),Skyline Avenue,0
sts,JC (bag),Rainbow Road: Solar Edition,0
Omega,Boshi,Marble Towers,4
Omega,Boshi,Wetland Woods,10
Omega,Boshi,Mansion of Madness,12
Omega,Boshi,Desert Fort,12
Omega,Boshi,Sandstone Cliffs,10
Omega,Boshi,Forest Creek,12
Omega,Boshi,3DS Bowser's Castle,2
Omega,Boshi,Amanita Abyss,15
Omega,Boshi,3DS Rosalina's Ice World,12
Omega,Boshi,The Rabbit Hole,15
Omega,Boshi,Skyline Avenue,2
Omega,Boshi,Rainbow Road: Solar Edition,8
Omega,scrimshaw,Marble Towers,15
Omega,scrimshaw,Wetland Woods,2
Omega,scrimshaw,Mansion of Madness,6
Omega,scrimshaw,Desert Fort,4
Omega,scrimshaw,Sandstone Cliffs,2
Omega,scrimshaw,Forest Creek,15
Omega,scrimshaw,3DS Bowser's Castle,6
Omega,scrimshaw,Amanita Abyss,10
Omega,scrimshaw,3DS Rosalina's Ice World,4
Omega,scrimshaw,The Rabbit Hole,10
Omega,scrimshaw,Skyline Avenue,12
Omega,scrimshaw,Rainbow Road: Solar Edition,6
Omega,Ice,Marble Towers,12
Omega,Ice,Wetland Woods,12
Omega,Ice,Mansion of Madness,4
Omega,Ice,Desert Fort,6
Omega,Ice,Sandstone Cliffs,3
Omega,Ice,Forest Creek,6
Omega,Ice,3DS Bowser's Castle,8
Omega,Ice,Amanita Abyss,6
Omega,Ice,3DS Rosalina's Ice World,6
Omega,Ice,The Rabbit Hole,3
Omega,Ice,Skyline Avenue,10
Omega,Ice,Rainbow Road: Solar Edition,2
Omega,Indy,Marble Towers,2
Omega,Indy,Wetland Woods,4
Omega,Indy,Mansion of Madness,8
Omega,Indy,Desert Fort,15
Omega,Indy,Sandstone Cliffs,8
Omega,Indy,Forest Creek,8
Omega,Indy,3DS Bowser's Castle,3
Omega,Indy,Amanita Abyss,4
Omega,Indy,3DS Rosalina's Ice World,2
Omega,Indy,The Rabbit Hole,12
Omega,Indy,Skyline Avenue,3
Omega,Indy,Rainbow Road: Solar Edition,4
Omega,Hintz (bag),Marble Towers,1
Omega,Hintz (bag),Wetland Woods,0
Omega,Hintz (bag),Mansion of Madness,1
Omega,Hintz (bag),Desert Fort,1
Omega,Hintz (bag),Sandstone Cliffs,0
Omega,Hintz (bag),Forest Creek,0
Omega,Hintz (bag),3DS Bowser's Castle,0
Omega,Hintz (bag),Amanita Abyss,0
Omega,Hintz (bag),3DS Rosalina's Ice World,1
Omega,Hintz (bag),The Rabbit Hole,1
Omega,Hintz (bag),Skyline Avenue,1
Omega,Hintz (bag),Rainbow Road: Solar Edition,1
Triton,James,Final Grounds,4
Triton,James,Yoshi Lagoon,12
Triton,James,Bowser Jr.'s Fort,6
Triton,James,Fort Francis,15
Triton,James,Medieval Castlegrounds,15
Triton,James,Big Express City,2
Triton,James,GBA Bowser Castle 4,3
Triton,James,Siberian Chateau,8
Triton,James,Crystal Dungeon,15
Triton,James,Skyline Avenue,12
Triton,James,Aqua Dungeon,15
Triton,James,3DS Neo Bowser City,8
Triton,Virox,Final Grounds,3
Triton,Virox,Yoshi Lagoon,8
Triton,Virox,Bowser Jr.'s Fort,12
Triton,Virox,Fort Francis,12
Triton,Virox,Medieval Castlegrounds,12
Triton,Virox,Big Express City,3
Triton,Virox,GBA Bowser Castle 4,10
Triton,Virox,Siberian Chateau,10
Triton,Virox,Crystal Dungeon,2
Triton,Virox,Skyline Avenue,10
Triton,Virox,Aqua Dungeon,4
Triton,Virox,3DS Neo Bowser City,10
Triton,Fernandez,Final Grounds,15
Triton,Fernandez,Yoshi Lagoon,6
Triton,Fernandez,Bowser Jr.'s Fort,3
Triton,Fernandez,Fort Francis,4
Triton,Fernandez,Medieval Castlegrounds,3
Triton,Fernandez,Big Express City,8
Triton,Fernandez,GBA Bowser Castle 4,8
Triton,Fernandez,Siberian Chateau,3
Triton,Fernandez,Crystal Dungeon,12
Triton,Fernandez,Skyline Avenue,4
Triton,Fernandez,Aqua Dungeon,6
Triton,Fernandez,3DS Neo Bowser City,15
Triton,ZachNY,Final Grounds,10
Triton,ZachNY,Yoshi Lagoon,4
Triton,ZachNY,Bowser Jr.'s Fort,4
Triton,ZachNY,Fort Francis,2
Triton,ZachNY,Medieval Castlegrounds,6
Triton,ZachNY,Big Express City,15
Triton,ZachNY,GBA Bowser Castle 4,4
Triton,ZachNY,Siberian Chateau,2
Triton,ZachNY,Crystal Dungeon,10
Triton,ZachNY,Skyline Avenue,8
Triton,ZachNY,Aqua Dungeon,8
Triton,ZachNY,3DS Neo Bowser City,12
Triton,Lochie (bag),Final Grounds,0
Triton,Lochie (bag),Yoshi Lagoon,1
Triton,Lochie (bag),Bowser Jr.'s Fort,1
Triton,Lochie (bag),Fort Francis,0
Triton,Lochie (bag),Medieval Castlegrounds,1
Triton,Lochie (bag),Big Express City,1
Triton,Lochie (bag),GBA Bowser Castle 4,1
Triton,Lochie (bag),Siberian Chateau,1
Triton,Lochie (bag),Crystal Dungeon,1
Triton,Lochie (bag),Skyline Avenue,1
Triton,Lochie (bag),Aqua Dungeon,0
Triton,Lochie (bag),3DS Neo Bowser City,0
Albatross,volumes,Final Grounds,6
Albatross,volumes,Yoshi Lagoon,3
Albatross,volumes,Bowser Jr.'s Fort,8
Albatross,volumes,Fort Francis,10
Albatross,volumes,Medieval Castlegrounds,10
Albatross,volumes,Big Express City,12
Albatross,volumes,GBA Bowser Castle 4,15
Albatross,volumes,Siberian Chateau,6
Albatross,volumes,Crystal Dungeon,6
Albatross,volumes,Skyline Avenue,15
Albatross,volumes,Aqua Dungeon,10
Albatross,volumes,3DS Neo Bowser City,6
Albatross,m1,Final Grounds,2
Albatross,m1,Yoshi Lagoon,15
Albatross,m1,Bowser Jr.'s Fort,15
Albatross,m1,Fort Francis,3
Albatross,m1,Medieval Castlegrounds,8
Albatross,m1,Big Express City,10
Albatross,m1,GBA Bowser Castle 4,12
Albatross,m1,Siberian Chateau,15
Albatross,m1,Crystal Dungeon,4
Albatross,m1,Skyline Avenue,6
Albatross,m1,Aqua Dungeon,12
Albatross,m1,3DS Neo Bowser City,2
Albatross,fan,Final Grounds,8
Albatross,fan,Yoshi Lagoon,2
Albatross,fan,Bowser Jr.'s Fort,10
Albatross,fan,Fort Francis,8
Albatross,fan,Medieval Castlegrounds,4
Albatross,fan,Big Express City,4
Albatross,fan,GBA Bowser Castle 4,6
Albatross,fan,Siberian Chateau,12
Albatross,fan,Crystal Dungeon,3
Albatross,fan,Skyline Avenue,3
Albatross,fan,Aqua Dungeon,3
Albatross,fan,3DS Neo Bowser City,4
Albatross,dr,Final Grounds,12
Albatross,dr,Yoshi Lagoon,10
Albatross,dr,Bowser Jr.'s Fort,2
Albatross,dr,Fort Francis,6
Albatross,dr,Medieval Castlegrounds,2
Albatross,dr,Big Express City,6
Albatross,dr,GBA Bowser Castle 4,2
Albatross,dr,Siberian Chateau,4
Albatross,dr,Crystal Dungeon,8
Albatross,dr,Skyline Avenue,2
Albatross,dr,Aqua Dungeon,2
Albatross,dr,3DS Neo Bowser City,3
Albatross,juan karlos (bag),Final Grounds,1
Albatross,juan karlos (bag),Yoshi Lagoon,0
Albatross,juan karlos (bag),Bowser Jr.'s Fort,0
Albatross,juan karlos (bag),Fort Francis,1
Albatross,juan karlos (bag),Medieval Castlegrounds,0
Albatross,juan karlos (bag),Big Express City,0
Albatross,juan karlos (bag),GBA Bowser Castle 4,0
Albatross,juan karlos (bag),Siberian Chateau,0
Albatross,juan karlos (bag),Crystal Dungeon,0
Albatross,juan karlos (bag),Skyline Avenue,0
Albatross,juan karlos (bag),Aqua Dungeon,1
Albatross,juan karlos (bag),3DS Neo Bowser City,1
Albatross,dr,N64 Banshee Boardwalk,10
Albatross,dr,Haunted Gardens,15
Albatross,dr,Color Wonderland,12
Albatross,dr,Starry Cityscape,15
Albatross,dr,Wolf Castlegrounds,15
Albatross,dr,Fort Francis,10
Albatross,dr,Infernal Pipeyard,12
Albatross,dr,Lava Lake,12
Albatross,dr,Nivurbia,10
Albatross,dr,Big Express City,2
Albatross,dr,Castle in the Sky,10
Albatross,dr,Castle of Time,4
Albatross,m1,N64 Banshee Boardwalk,12
Albatross,m1,Haunted Gardens,12
Albatross,m1,Color Wonderland,15
Albatross,m1,Starry Cityscape,2
Albatross,m1,Wolf Castlegrounds,12
Albatross,m1,Fort Francis,12
Albatross,m1,Infernal Pipeyard,6
Albatross,m1,Lava Lake,15
Albatross,m1,Nivurbia,15
Albatross,m1,Big Express City,10
Albatross,m1,Castle in the Sky,3
Albatross,m1,Castle of Time,6
Albatross,fan,N64 Banshee Boardwalk,15
Albatross,fan,Haunted Gardens,8
Albatross,fan,Color Wonderland,10
Albatross,fan,Starry Cityscape,10
Albatross,fan,Wolf Castlegrounds,8
Albatross,fan,Fort Francis,4
Albatross,fan,Infernal Pipeyard,15
Albatross,fan,Lava Lake,2
Albatross,fan,Nivurbia,2
Albatross,fan (bag),Big Express City,1
Albatross,fan,Castle in the Sky,15
Albatross,fan,Castle of Time,15
Albatross,ETH4N,N64 Banshee Boardwalk,3
Albatross,ETH4N,Haunted Gardens,4
Albatross,ETH4N,Color Wonderland,6
Albatross,ETH4N,Starry Cityscape,12
Albatross,ETH4N,Wolf Castlegrounds,6
Albatross,ETH4N,Fort Francis,15
Albatross,ETH4N,Infernal Pipeyard,2
Albatross,ETH4N,Lava Lake,6
Albatross,ETH4N,Nivurbia,12
Albatross,ETH4N,Big Express City,12
Albatross,ETH4N,Castle in the Sky,6
Albatross,ETH4N,Castle of Time,8
Albatross,Echo,N64 Banshee Boardwalk,3
Albatross,Echo (bag),Haunted Gardens,0
Albatross,Echo (bag),Color Wonderland,0
Albatross,Echo (bag),Starry Cityscape,0
Albatross,Echo (bag),Wolf Castlegrounds,1
Albatross,Echo (bag),Fort Francis,1
Albatross,Echo (bag),Infernal Pipeyard,0
Albatross,Echo,Lava Lake,3
Albatross,Echo (bag),Nivurbia,1
Albatross,Echo,Big Express City,15
Albatross,Echo,Castle in the Sky,12
Albatross,Echo,Castle of Time,3
TMNG,Mossan,N64 Banshee Boardwalk,6
TMNG,Mossan,Haunted Gardens,6
TMNG,Mossan,Color Wonderland,3
TMNG,Mossan,Starry Cityscape,8
TMNG,Mossan,Wolf Castlegrounds,4
TMNG,Mossan,Fort Francis,8
TMNG,Mossan,Infernal Pipeyard,3
TMNG,Mossan,Lava Lake,10
TMNG,Mossan,Nivurbia,6
TMNG,Mossan,Big Express City,8
TMNG,Mossan,Castle in the Sky,4
TMNG,Mossan,Castle of Time,10
TMNG,Kei,N64 Banshee Boardwalk,4
TMNG,Kei,Haunted Gardens,10
TMNG,Kei,Color Wonderland,8
TMNG,Kei,Starry Cityscape,6
TMNG,Kei,Wolf Castlegrounds,3
TMNG,Kei,Fort Francis,3
TMNG,Kei,Infernal Pipeyard,4
TMNG,Kei,Lava Lake,4
TMNG,Kei,Nivurbia,8
TMNG,Kei,Big Express City,3
TMNG,Kei,Castle in the Sky,8
TMNG,Kei,Castle of Time,12
TMNG,tobun,N64 Banshee Boardwalk,8
TMNG,tobun,Haunted Gardens,2
TMNG,tobun,Color Wonderland,2
TMNG,tobun,Starry Cityscape,4
TMNG,tobun,Wolf Castlegrounds,10
TMNG,tobun,Fort Francis,2
TMNG,tobun,Infernal Pipeyard,10
TMNG,tobun,Lava Lake,8
TMNG,tobun,Nivurbia,3
TMNG,tobun,Big Express City,4
TMNG,tobun (bag),Castle in the Sky,1
TMNG,tobun (bag),Castle of Time,1
TMNG,Phony,N64 Banshee Boardwalk,2
TMNG,Phony,Haunted Gardens,3
TMNG,Phony,Color Wonderland,4
TMNG,Phony,Starry Cityscape,3
TMNG,Phony,Wolf Castlegrounds,2
TMNG,Phony,Fort Francis,6
TMNG,Phony,Infernal Pipeyard,8
TMNG,Phony (bag),Lava Lake,1
TMNG,Phony,Nivurbia,4
TMNG,Phony,Big Express City,6
TMNG,Phony,Castle in the Sky,2
TMNG,Phony,Castle of Time,2
TMNG,Momiji (bag),N64 Banshee Boardwalk,1
TMNG,Momiji (bag),Haunted Gardens,0
TMNG,Momiji (bag),Color Wonderland,0
TMNG,Momiji (bag),Starry Cityscape,0
TMNG,Momiji (bag),Wolf Castlegrounds,0
TMNG,Momiji (bag),Fort Francis,0
TMNG,Momiji (bag),Infernal Pipeyard,1
TMNG,Momiji (bag),Lava Lake,0
TMNG,Momiji (bag),Nivurbia,0
TMNG,Momiji (bag),Big Express City,0
TMNG,Momiji (bag),Castle in the Sky,0
TMNG,Momiji (bag),Castle of Time,0
Mi,abell,Lost Fortress,15
Mi,abell,Halogen Highway,2
Mi,abell,Infernal Pipeyard,3
Mi,abell,Color Wonderland,10
Mi,abell,Ghost House,6
Mi,abell,Mansion of Madness,8
Mi,abell,Bluster Blob Bluff,15
Mi,abell,DS Airship Fortress,4
Mi,abell,CTR Blizzard Bluff,15
Mi,abell,Wicked Woods,6
Mi,abell,GBA Bowser Castle 4,12
Mi,abell,Flying Kingdom,12
Mi,Jack,Lost Fortress,6
Mi,Jack,Halogen Highway,3
Mi,Jack,Infernal Pipeyard,6
Mi,Jack,Color Wonderland,3
Mi,Jack,Ghost House,15
Mi,Jack,Mansion of Madness,12
Mi,Jack,Bluster Blob Bluff,12
Mi,Jack,DS Airship Fortress,12
Mi,Jack,CTR Blizzard Bluff,6
Mi,Jack,Wicked Woods,10
Mi,Jack,GBA Bowser Castle 4,3
Mi,Jack,Flying Kingdom,3
Mi,winter,Lost Fortress,8
Mi,winter,Halogen Highway,11
Mi,winter,Infernal Pipeyard,8
Mi,winter,Color Wonderland,6
Mi,winter,Ghost House,12
Mi,winter,Mansion of Madness,2
Mi,winter,Bluster Blob Bluff,10
Mi,winter,DS Airship Fortress,8
Mi,winter,CTR Blizzard Bluff,10
Mi,winter,Wicked Woods,2
Mi,winter,GBA Bowser Castle 4,4
Mi,winter,Flying Kingdom,6
Mi,Tectrox,Lost Fortress,11
Mi,Tectrox,Halogen Highway,6
Mi,Tectrox,Infernal Pipeyard,10
Mi,Tectrox,Color Wonderland,12
Mi,Tectrox,Ghost House,2
Mi,Tectrox,Mansion of Madness,10
Mi,Tectrox,Bluster Blob Bluff,4
Mi,Tectrox,DS Airship Fortress,10
Mi,Tectrox,CTR Blizzard Bluff,2
Mi,Tectrox,Wicked Woods,4
Mi,Tectrox,GBA Bowser Castle 4,8
Mi,Tectrox,Flying Kingdom,2
Mi,miiwii (bag),Lost Fortress,0
Mi,miiwii (bag),Halogen Highway,0
Mi,miiwii (bag),Infernal Pipeyard,1
Mi,miiwii (bag),Color Wonderland,1
Mi,miiwii (bag),Ghost House,1
Mi,miiwii (bag),Mansion of Madness,1
Mi,miiwii (bag),Bluster Blob Bluff,1
Mi,miiwii (bag),DS Airship Fortress,1
Mi,miiwii (bag),CTR Blizzard Bluff,1
Mi,miiwii (bag),Wicked Woods,1
Mi,miiwii (bag),GBA Bowser Castle 4,1
Mi,miiwii (bag),Flying Kingdom,1
6c,zilla,Lost Fortress,3
6c,zilla,Halogen Highway,15
6c,zilla,Infernal Pipeyard,12
6c,zilla,Color Wonderland,8
6c,zilla,Ghost House,10
6c,zilla,Mansion of Madness,15
6c,zilla,Bluster Blob Bluff,8
6c,zilla,DS Airship Fortress,15
6c,zilla,CTR Blizzard Bluff,4
6c,zilla,Wicked Woods,15
6c,zilla,GBA Bowser Castle 4,15
6c,zilla,Flying Kingdom,10
6c,brody,Lost Fortress,4
6c,brody,Halogen Highway,4
6c,brody,Infernal Pipeyard,15
6c,brody,Color Wonderland,15
6c,brody,Ghost House,3
6c,brody,Mansion of Madness,4
6c,brody,Bluster Blob Bluff,6
6c,brody,DS Airship Fortress,3
6c,brody,CTR Blizzard Bluff,12
6c,brody,Wicked Woods,8
6c,brody,GBA Bowser Castle 4,10
6c,brody,Flying Kingdom,8
6c,Stubbz,Lost Fortress,3
6c,Stubbz,Halogen Highway,3
6c,Stubbz,Infernal Pipeyard,2
6c,Stubbz,Color Wonderland,2
6c,Stubbz,Ghost House,8
6c,Stubbz,Mansion of Madness,3
6c,Stubbz,Bluster Blob Bluff,2
6c,Stubbz,DS Airship Fortress,6
6c,Stubbz,CTR Blizzard Bluff,8
6c,Stubbz,Wicked Woods,12
6c,Stubbz,GBA Bowser Castle 4,6
6c,Stubbz,Flying Kingdom,15
6c,arti,Lost Fortress,2
6c,arti,Halogen Highway,8
6c,arti,Infernal Pipeyard,4
6c,arti,Color Wonderland,4
6c,arti,Ghost House,4
6c,arti,Mansion of Madness,6
6c,arti,Bluster Blob Bluff,3
6c,arti,DS Airship Fortress,2
6c,arti,CTR Blizzard Bluff,3
6c,arti,Wicked Woods,3
6c,arti,GBA Bowser Castle 4,2
6c,arti,Flying Kingdom,4
6c,nahknii (bag),Lost Fortress,1
6c,nahknii (bag),Halogen Highway,1
6c,nahknii (bag),Infernal Pipeyard,0
6c,nahknii (bag),Color Wonderland,0
6c,nahknii (bag),Ghost House,0
6c,nahknii (bag),Mansion of Madness,0
6c,nahknii (bag),Bluster Blob Bluff,0
6c,nahknii (bag),DS Airship Fortress,0
